Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
9047,117.15733612381966,31.764473362230486,2,0.3533333333333333,1.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
12037,117.45566662967576,31.81936042609019,3,0.3966666666666666,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
6943,116.99860381311576,32.52363960883989,2,0.2733333333333334,1.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
9516,117.4371613348229,32.10709081159367,2,0.3266666666666666,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
6115,117.17054135849622,31.671138404210467,2,0.5866666666666667,2.0,high,2,2,Hefei,6,7,10,2.0,1,1,2
7266,117.00758696595696,31.83993184609653,2,0.3866666666666667,2.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
92,117.2892088075284,31.728989908507764,1,0.5333333333333333,2.0,med,1,1,Hefei,0,7,50,1.0,3,1,1
8713,116.99159695389962,31.821606214300488,2,0.26,1.0,high,2,2,Hefei,6,5,60,2.0,1,2,2
2551,117.75489545081597,32.20339021005128,1,0.48,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
9196,117.77250243038472,32.19431722568168,2,0.4033333333333332,3.0,high,2,2,Hefei,0,1,30,2.0,3,3,2
2418,117.02995501653152,32.49381554140712,1,0.45,3.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
5348,117.20288070872452,32.50800892289622,2,0.34,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
4182,116.96716277817156,31.57726445701998,1,0.4733333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5698,117.4830652458414,31.90029863318936,2,0.3799999999999999,2.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
4251,117.3139124778417,31.927787080883416,1,0.5800000000000001,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
8877,116.809598277337,31.89338160550164,2,0.36,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
9506,117.52348943362678,31.94970597381593,2,0.32,2.0,high,2,2,Hefei,8,7,30,2.0,2,1,2
5836,117.4529716838234,31.77893623830481,2,0.5066666666666666,1.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
3100,117.40086939734448,31.80408906626016,1,0.5766666666666667,2.0,med,1,1,Hefei,0,1,50,1.0,3,3,1
5675,117.45180387395403,31.80004664748162,2,0.3866666666666667,2.0,med,2,2,Hefei,6,5,60,2.0,1,2,2
7725,117.2117740300373,31.791153326168835,2,0.32,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
5186,117.70962036049634,32.21147504760836,2,0.5466666666666666,2.0,med,2,2,Hefei,0,5,30,2.0,3,2,2
1341,117.03112282640087,31.623797188737367,1,0.32,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
13148,117.40994238171407,31.79591439717467,3,0.5166666666666666,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
3493,117.38631668974172,31.935332929270015,1,0.3733333333333333,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
8820,117.13308161114844,32.16602029423191,2,0.3833333333333333,2.0,med,2,2,Hefei,0,1,60,2.0,3,3,2
7009,117.39350321201468,31.904251220439484,2,0.4733333333333334,2.0,high,2,2,Hefei,1,7,30,2.0,2,1,2
8282,116.99195628001326,32.568465541517455,2,0.5766666666666667,2.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
160,117.2252487592991,31.712999896450437,1,0.3866666666666667,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
4794,117.07783522117508,32.06469033018323,1,0.5266666666666666,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3140,117.38919129865091,31.993543759680964,1,0.4566666666666666,1.0,high,1,1,Hefei,4,5,50,1.0,2,2,1
11597,116.88918901150998,31.56855079876402,3,0.52,3.0,high,3,3,Hefei,0,5,80,3.0,3,2,3
4496,117.60568528212372,31.820528235959543,1,0.4733333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3600,117.83664214167084,32.24390422936507,1,0.56,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3827,116.98342228481413,32.59002510833633,1,0.3666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
4335,117.02375664107107,32.55535013836931,1,0.4399999999999999,2.0,med,1,1,Hefei,4,7,50,1.0,2,1,1
8584,116.86709045552064,31.906497008649783,2,0.2266666666666666,2.0,high,2,2,Hefei,7,5,30,2.0,2,2,2
103,117.64224671418738,31.957790811373005,1,0.5666666666666667,1.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
7092,117.38191494484954,31.99282510745367,2,0.5733333333333334,2.0,med,2,2,Hefei,0,1,10,2.0,3,3,2
6014,117.39143708686122,32.18120182253353,2,0.3533333333333333,2.0,high,2,2,Hefei,6,7,10,2.0,1,1,2
558,117.22848269432193,31.762137742491777,1,0.5866666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4095,117.47066849492056,32.02184069113073,1,0.5266666666666666,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
3067,117.13092565446657,32.547983953039534,1,0.52,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
9835,117.45997854303954,31.84253696042047,2,0.5433333333333333,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
9013,117.12805104555736,31.988872520203543,2,0.3133333333333333,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
4410,117.53453871162144,32.18937649161902,1,0.5533333333333332,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2023,117.46914135893756,31.751268127553928,1,0.4466666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
9274,117.1891364848775,31.792590630623422,2,0.4266666666666667,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
6428,117.20018576287217,32.614010126422315,2,0.3066666666666666,1.0,med,2,2,Hefei,4,7,40,2.0,2,1,2
14901,117.29414954159108,31.866611810034875,3,0.56,1.0,med,3,3,Hefei,0,7,80,3.0,3,1,3
4968,117.23225561851524,31.86508467405187,1,0.48,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4714,117.22542842235592,31.74084767025814,1,0.52,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
1857,117.44704280294822,31.968211268668792,1,0.4066666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5887,117.19524502880952,32.19485621485215,2,0.4066666666666667,2.0,high,2,2,Hefei,4,5,40,2.0,2,2,2
3230,117.17278714670653,31.855652363568616,1,0.4399999999999999,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1693,117.80717740035172,32.16871524008427,1,0.4266666666666667,2.0,med,1,1,Hefei,4,5,50,1.0,2,2,1
5902,117.60820056491926,32.20195290559669,2,0.3999999999999999,2.0,med,2,2,Hefei,6,7,40,2.0,1,1,2
7767,117.31184635268822,31.999113314442504,2,0.4066666666666667,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
6469,117.20880958959972,31.6210124113566,2,0.2933333333333333,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
4740,117.5835867261344,31.851879439375313,1,0.54,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6305,117.36853004711617,32.441174265757724,2,0.5466666666666667,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
8482,117.25094057642492,31.78270916249811,2,0.37,1.0,high,2,2,Hefei,6,7,10,2.0,1,1,2
10588,117.4229679533338,31.77803792302069,3,0.3266666666666667,2.0,med,3,3,Hefei,0,7,80,3.0,3,1,3
3019,117.26926620822096,31.80193310957827,1,0.54,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
9197,117.027439733736,32.54483984954511,2,0.3,1.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
2910,117.37239280283788,31.8750559737056,1,0.5066666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
1410,117.50624178017168,32.08436343490545,1,0.5666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
8505,117.12643407804596,31.81459935508435,2,0.4733333333333334,1.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
545,117.21132487239524,31.751268127553928,1,0.5433333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
487,117.43437655744212,31.925541292673117,1,0.5133333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
8602,117.00965309111042,32.44611499982038,2,0.28,2.0,low,2,2,Hefei,4,5,10,2.0,2,2,2
5015,116.85819713420788,31.87514580523401,2,0.5266666666666666,2.0,high,2,2,Hefei,6,5,30,2.0,1,2,2
17,117.20764177973037,31.82951138880074,1,0.4899999999999999,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2666,117.05699430658352,32.60314051148447,1,0.4533333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
9688,117.72749683465032,31.96443834447549,2,0.3866666666666667,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
1869,117.49896542637032,32.13943016182198,1,0.53,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
7925,116.74357210395422,31.82609779072109,2,0.58,2.0,high,2,2,Hefei,4,5,40,2.0,2,2,2
2717,117.55043889215035,31.76707847655443,1,0.51,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
13362,117.3545163286839,31.713808380206142,3,0.5566666666666666,3.0,med,3,3,Hefei,0,1,80,3.0,3,3,3
1381,117.02510411399729,32.593259043359154,1,0.5233333333333333,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1631,117.22704538986734,31.82133671971525,1,0.47,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6480,117.01657011879814,31.873528837722596,2,0.5766666666666667,3.0,high,2,2,Hefei,0,1,30,2.0,3,3,2
8345,117.3725724658947,32.05750380791027,2,0.42,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
7918,116.76989274177892,31.889159523666276,2,0.5,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
4487,117.3770640423153,31.916019150661448,1,0.3799999999999999,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
4572,117.19533486033792,32.3282560345439,1,0.4133333333333333,1.0,med,1,1,Hefei,4,7,50,1.0,2,1,1
7643,117.2318962924016,32.174374626374224,2,0.24,1.0,high,2,2,Hefei,6,5,60,2.0,1,2,2
5579,117.05591632824256,32.04402907864848,2,0.4866666666666666,2.0,high,2,2,Hefei,6,5,40,2.0,1,2,2
6730,117.12948835001195,31.65847215870438,2,0.3566666666666666,3.0,med,2,2,Hefei,0,5,10,2.0,3,2,2
7413,116.92422330759064,31.80885013726599,2,0.28,1.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
7131,117.30771410238128,32.21309201511978,2,0.5800000000000001,2.0,high,2,2,Hefei,6,1,30,2.0,1,3,2
9019,117.17575158714412,31.98797420491942,2,0.4666666666666666,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
4380,117.5731662688386,32.23087865774534,1,0.26,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
10509,117.41667974634495,32.32358479506647,3,0.4966666666666666,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
6173,117.11277968572732,31.688925046836033,2,0.5933333333333333,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
8537,117.28777150307384,31.884578115717265,2,0.5066666666666666,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
2458,117.00084960132604,31.844872580159183,1,0.5800000000000001,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
1063,116.80178293436516,31.69745904203517,1,0.4533333333333333,2.0,high,1,1,Hefei,6,5,50,1.0,1,2,1
1414,117.47120748409102,32.0727751677403,1,0.4733333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5922,117.46330230959076,32.076637923462016,2,0.5866666666666667,2.0,high,2,2,Hefei,0,1,10,2.0,3,3,2
3319,117.47956181623334,32.03360862135269,1,0.5666666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5441,117.6686571835405,31.8931121109164,2,0.5466666666666666,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
5923,117.26333732734577,31.659999294687385,2,0.4866666666666666,2.0,med,2,2,Hefei,6,5,30,2.0,1,2,2
5220,117.14368173150103,31.80148395193621,2,0.2933333333333333,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
8981,117.22704538986734,31.872091533268005,2,0.4433333333333333,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
1061,117.20018576287217,31.68739791085303,1,0.5666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
8979,117.00938359652518,31.82627745377791,2,0.42,2.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
7059,117.58277824237868,31.9156598245478,2,0.33,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
10608,117.47821434330716,31.926259944900412,3,0.4433333333333333,2.0,med,3,3,Hefei,0,1,80,3.0,3,3,3
11720,116.8629582052137,31.551392976837334,3,0.4866666666666667,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
4808,117.39260489673056,31.943327935298683,1,0.38,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
7866,117.03543473976464,31.945933049622628,2,0.5900000000000001,2.0,med,2,2,Hefei,0,5,10,2.0,3,2,2
9246,117.66443510170514,31.88152384375126,2,0.34,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
1586,117.55034906062195,31.761059764150833,1,0.5233333333333333,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
927,117.6799759561204,31.92293617834917,1,0.5733333333333333,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5062,117.14952078084782,31.969738404651796,2,0.2266666666666666,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
3617,117.3891014671225,31.934254950929073,1,0.4666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
3886,117.16604978207565,31.75728683995753,1,0.54,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
824,116.88119400548132,32.58140128160878,1,0.48,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
5973,117.03417709836688,31.825289306965377,2,0.4966666666666667,1.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
2773,117.37095549838328,32.45824225615599,1,0.5733333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2604,117.15293437892748,31.628288765157965,1,0.5333333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4512,116.95791013074512,31.95276024578194,1,0.39,1.0,high,1,1,Hefei,4,5,50,1.0,2,2,1
7358,116.99941229687144,32.56595025872192,2,0.3566666666666666,1.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
3118,117.38649635279856,32.07538028206425,1,0.4266666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2862,117.33286693033662,31.846399716142187,1,0.3366666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2938,117.12616458346072,31.77300735742962,1,0.4266666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5623,117.20836043195766,31.76644965585555,2,0.2466666666666667,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
2745,117.2680983983516,31.718569451211977,1,0.4166666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5379,116.80304057576292,31.697369210506757,2,0.56,1.0,high,2,2,Hefei,6,1,30,2.0,1,3,2
630,116.94919647248918,31.791602483810895,1,0.55,3.0,high,1,1,Hefei,0,5,50,1.0,3,2,1
9306,117.09634051602796,32.065947971581,2,0.5333333333333334,2.0,high,2,2,Hefei,6,5,10,2.0,1,2,2
10405,117.15140724294449,31.756568187730235,3,0.5533333333333333,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
3557,117.57801717137284,31.914042857036385,1,0.5666666666666667,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1905,117.31283449950077,31.804178897788567,1,0.5,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6180,117.75013437981012,32.25369586596198,2,0.5700000000000001,2.0,high,2,2,Hefei,0,5,40,2.0,3,2,2
8624,117.33358558256391,31.706801520990012,2,0.3533333333333333,2.0,med,2,2,Hefei,0,1,40,2.0,3,3,2
8013,117.28579520944876,32.01618130484078,2,0.4066666666666667,2.0,med,2,2,Hefei,4,7,30,2.0,2,1,2
6535,117.12742222485848,31.780104048174167,2,0.3999999999999999,2.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
7218,117.08636921637422,32.06603780310941,2,0.32,2.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
6972,118.55295874922776,31.81100609394788,2,0.2266666666666666,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
9022,118.5630198804099,31.82690627447679,2,0.42,1.0,med,2,2,Nanjing,6,7,60,2.0,1,1,2
6276,118.81005658354276,31.86912709283041,2,0.32,1.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
7873,119.05960856947117,31.66368238735227,2,0.3133333333333333,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
710,119.0508050796868,31.92572095572994,1,0.3999999999999999,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
9032,118.55816897787564,31.812173903817232,2,0.36,1.0,med,2,2,Nanjing,6,7,60,2.0,1,1,2
2365,118.94875646341082,31.734918789382952,1,0.3,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
6813,118.83997048250394,32.1922511005282,2,0.3666666666666667,2.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
7567,118.67180586131676,32.199886780443215,2,0.2866666666666666,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
7450,118.5563723473074,31.97854189443617,2,0.3066666666666666,1.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
9425,118.89818131291489,31.632960004635382,2,0.4599999999999999,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
8323,118.91938155362013,32.099814457792306,2,0.5066666666666666,1.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
6442,118.9343834188649,31.95293990883876,2,0.3133333333333333,1.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
7784,118.95333787135982,31.76743780266808,2,0.52,2.0,med,2,2,Nanjing,6,11,40,2.0,1,2,2
9505,118.93878516375707,32.055168188171564,2,0.2466666666666666,2.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
9339,118.77852571707017,31.97683509539634,2,0.36,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
8200,118.9968163311112,31.53962504661537,2,0.3933333333333333,3.0,low,2,2,Nanjing,0,1,60,2.0,3,3,2
4317,118.92926302174544,32.37595657613064,1,0.5066666666666666,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
9240,118.5923049586722,32.06226487891611,2,0.2933333333333333,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
4930,118.840419640146,32.198269812931805,1,0.33,2.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
5323,118.92953251633064,31.772378536730734,2,0.4666666666666666,2.0,high,2,2,Nanjing,4,5,40,2.0,2,2,2
5300,119.10066157795542,31.918175107343338,2,0.5266666666666666,2.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
7847,118.92629858130783,31.551842134479394,2,0.43,2.0,med,2,2,Nanjing,0,1,30,2.0,3,3,2
6318,118.49681404397028,31.966863795742615,2,0.4766666666666666,3.0,med,2,2,Nanjing,0,7,30,2.0,3,1,2
9773,119.02655056701556,31.797261870100847,2,0.38,1.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
9678,118.65869045816862,31.74533924667874,2,0.3533333333333333,2.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
5577,118.91219503134715,31.956443338446828,2,0.3866666666666666,3.0,med,2,2,Nanjing,6,7,60,2.0,1,1,2
8328,118.93824617458662,31.36328575634271,2,0.34,2.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
9754,118.83907216721984,32.21291235206295,2,0.44,3.0,low,2,2,Nanjing,4,5,30,2.0,2,2,2
9205,119.05197288955615,31.641673662891343,2,0.2333333333333333,1.0,med,2,2,Nanjing,6,7,60,2.0,1,1,2
8055,118.42863191390562,31.99336409662414,2,0.52,3.0,med,2,2,Nanjing,0,1,30,2.0,3,3,2
6104,118.87239966426066,31.24228268757181,2,0.5033333333333333,3.0,med,2,2,Nanjing,0,1,60,2.0,3,3,2
8466,118.58026753386498,32.157755793618016,2,0.2666666666666666,2.0,med,2,2,Nanjing,0,7,40,2.0,3,1,2
8083,119.07380195096026,31.302829137721464,2,0.3333333333333333,2.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
12430,118.59940164941672,32.047352845199725,3,0.3933333333333333,1.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
11670,118.94049196279693,32.494354530577596,3,0.5199999999999999,3.0,high,3,3,Nanjing,0,1,80,3.0,3,3,3
2484,118.8817421432155,31.347026249700143,1,0.4733333333333333,1.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
6891,118.68689755808998,32.50513431398703,2,0.3866666666666667,1.0,med,2,2,Nanjing,6,7,60,2.0,1,1,2
9562,119.16345381631538,31.357536538524343,2,0.4533333333333333,2.0,high,2,2,Nanjing,4,7,30,2.0,2,1,2
5090,118.5810760176207,31.88646457781392,2,0.3533333333333333,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
9406,118.64701235947508,32.04456806781895,2,0.3666666666666667,1.0,high,2,2,Nanjing,6,7,40,2.0,1,1,2
10207,118.58961001281985,32.20186307406828,3,0.44,1.0,high,3,3,Nanjing,0,1,80,3.0,3,3,3
4273,118.9538768605303,31.883230642791087,1,0.46,2.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
3740,118.5743386529898,31.81522817578324,1,0.4966666666666667,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
10471,118.6239256566732,32.0569648187398,3,0.41,1.0,med,3,3,Nanjing,0,7,80,3.0,3,1,3
5184,118.58242349054689,32.03783070318806,2,0.4466666666666667,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
3446,118.5653555001486,31.793399114379135,1,0.5,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
1979,118.8314364873048,31.827984252817735,1,0.4433333333333333,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
7510,118.70154009722113,31.88062552846714,2,0.47,3.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
6159,118.53112968782364,31.983392796970413,2,0.3266666666666666,1.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
6631,118.73567607801766,32.49552234044695,2,0.32,2.0,med,2,2,Nanjing,6,7,40,2.0,1,1,2
2835,118.84464172198136,31.68236734526196,1,0.2533333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
5721,118.88416759448262,31.96165356709472,2,0.3866666666666667,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
9424,118.91462048261428,31.41143545557151,2,0.2333333333333333,2.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
17,119.13407890652468,32.23366343512611,1,0.3666666666666667,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
5140,118.57703359884216,32.131704650378545,2,0.3033333333333333,2.0,med,2,2,Nanjing,6,7,30,2.0,1,1,2
13529,119.01792674028802,31.51815531132491,3,0.4599999999999999,2.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
9146,118.4465083880596,31.933356635644955,2,0.5133333333333333,3.0,med,2,2,Nanjing,0,1,60,2.0,3,3,2
14192,118.84140778695853,31.294295142522326,3,0.3833333333333333,2.0,med,3,3,Nanjing,0,1,80,3.0,3,3,3
2139,118.76145772667188,32.049239307296375,1,0.3733333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
9477,118.95675146943948,31.659370473988503,2,0.2333333333333333,1.0,med,2,2,Nanjing,6,7,40,2.0,1,1,2
5445,119.06984936371012,32.21866156988131,2,0.3066666666666666,2.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
9241,118.98648570534384,31.945753386565805,2,0.3933333333333333,2.0,med,2,2,Nanjing,4,5,30,2.0,2,2,2
6402,118.67629743773736,31.88466794724568,2,0.3333333333333333,3.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
7097,118.79855814790604,31.892483290217516,2,0.36,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
6777,118.85712830443065,32.277860547104794,2,0.29,2.0,med,2,2,Nanjing,0,1,30,2.0,3,3,2
5658,118.74169479042126,31.342534673279545,2,0.5066666666666666,2.0,low,2,2,Nanjing,0,5,40,2.0,3,2,2
7972,118.50705483820924,32.0862498970021,2,0.4166666666666666,1.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
1740,118.92513077143848,32.32870519218596,1,0.4866666666666666,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
9359,118.76657812379138,32.533700740022034,2,0.5166666666666667,2.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
1529,118.73190315382436,32.02794923506274,1,0.3866666666666667,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
1796,118.80691248004834,32.053281726074914,1,0.34,3.0,low,1,1,Nanjing,6,7,50,1.0,1,1,1
6467,118.58386079500148,31.940722820974734,2,0.3933333333333333,2.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
5262,118.90473901448895,31.90676650323502,2,0.52,1.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
11134,118.88264045849962,31.92491247197423,3,0.38,3.0,low,3,3,Nanjing,6,7,80,3.0,1,1,3
1525,118.77996302152476,32.54412119731782,1,0.4533333333333333,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
6255,118.92962234785908,31.773456515071683,2,0.52,2.0,high,2,2,Nanjing,6,5,40,2.0,1,2,2
1785,118.9367190386036,31.729528897678236,1,0.4733333333333334,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
5291,118.77708841261556,31.95329923495241,2,0.5066666666666666,1.0,med,2,2,Nanjing,6,7,10,2.0,1,1,2
8532,118.96169220350214,32.467405072054014,2,0.4266666666666667,1.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
3712,118.89216260051128,31.96542649128802,1,0.4866666666666666,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
4904,118.61664930287183,32.21533780333007,1,0.5266666666666666,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
5194,118.95477517581442,31.379904589098917,2,0.4666666666666666,1.0,high,2,2,Nanjing,6,7,30,2.0,1,1,2
5775,118.56310971193832,31.826007959192673,2,0.1533333333333333,1.0,high,2,2,Nanjing,6,7,60,2.0,1,1,2
11081,118.46195941094643,31.975846948583808,3,0.4266666666666666,2.0,high,3,3,Nanjing,0,1,80,3.0,3,3,3
3900,118.81733293734412,32.51196151014634,1,0.5133333333333334,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
7639,118.649617473799,31.769054770179498,2,0.4633333333333333,3.0,high,2,2,Nanjing,0,1,10,2.0,3,3,2
4058,119.0688612168976,32.21560729791531,1,0.49,1.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
3830,119.19480501973116,31.373346887524846,1,0.4333333333333333,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
9175,118.63021386366204,32.243544903251426,2,0.4466666666666667,2.0,high,2,2,Nanjing,6,7,10,2.0,1,1,2
108,118.667493947953,32.18138148559036,1,0.32,2.0,high,1,1,Nanjing,6,7,50,1.0,1,1,1
1243,118.583321805831,32.14688617868016,1,0.3066666666666666,2.0,med,1,1,Nanjing,6,7,50,1.0,1,1,1
